/Users/macbook/Library/Python/3.9/lib/python/site-packages/urllib3/__init__.py:35: NotOpenSSLWarning: urllib3 v2 only supports OpenSSL 1.1.1+, currently the 'ssl' module is compiled with 'LibreSSL 2.8.3'. See: https://github.com/urllib3/urllib3/issues/3020
  File "/Users/macbook/Library/Python/3.9/lib/python/site-packages/telegram/utils/request.py", line 265, in _request_wrapper
    raise NetworkError(f'urllib3 HTTPError {error}') from error
telegram.error.NetworkError: urllib3 HTTPError HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot8566470882:AAFjaELFYcGKXEvP_-q-x7MxghYl0BlNBHw/getUpdates (Caused by ConnectTimeoutError(<telegram.vendor.ptb_urllib3.urllib3.connection.VerifiedHTTPSConnection object at 0x10223b940>, 'Connection to api.telegram.org timed out. (connect timeout=5.0)'))
WARNING:apscheduler.executors.default:Run time of job "main.<locals>.<lambda> (trigger: interval[0:00:45], next run at: 2026-02-06 02:48:43 CET)" was missed by 0:00:32.367262
WARNING:telegram.vendor.ptb_urllib3.urllib3.connectionpool:Retrying (Retry(total=2, connect=None, read=None, redirect=None)) after connection broken by 'ConnectTimeoutError(<telegram.vendor.ptb_urllib3.urllib3.connection.VerifiedHTTPSConnection object at 0x1021a2520>, 'Connection to api.telegram.org timed out. (connect timeout=5.0)')': /bot8566470882:AAFjaELFYcGKXEvP_-q-x7MxghYl0BlNBHw/getUpdates
WARNING:telegram.vendor.ptb_urllib3.urllib3.connectionpool:Retrying (Retry(total=1, connect=None, read=None, redirect=None)) after connection broken by 'ConnectTimeoutError(<telegram.vendor.ptb_urllib3.urllib3.connection.VerifiedHTTPSConnection object at 0x10216b2b0>, 'Connection to api.telegram.org timed out. (connect timeout=5.0)')': /bot8566470882:AAFjaELFYcGKXEvP_-q-x7MxghYl0BlNBHw/getUpdates
WARNING:apscheduler.executors.default:Run time of job "main.<locals>.<lambda> (trigger: interval[0:00:45], next run at: 2026-02-06 03:06:43 CET)" was missed by 0:00:23.297188
WARNING:telegram.vendor.ptb_urllib3.urllib3.connectionpool:Retrying (Retry(total=0, connect=None, read=None, redirect=None)) after connection broken by 'ConnectTimeoutError(<telegram.vendor.ptb_urllib3.urllib3.connection.VerifiedHTTPSConnection object at 0x10216bb20>, 'Connection to api.telegram.org timed out. (connect timeout=5.0)')': /bot8566470882:AAFjaELFYcGKXEvP_-q-x7MxghYl0BlNBHw/getUpdates
ERROR:telegram.ext.updater:Error while getting Updates: urllib3 HTTPError HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot8566470882:AAFjaELFYcGKXEvP_-q-x7MxghYl0BlNBHw/getUpdates (Caused by ConnectTimeoutError(<telegram.vendor.ptb_urllib3.urllib3.connection.VerifiedHTTPSConnection object at 0x10216beb0>, 'Connection to api.telegram.org timed out. (connect timeout=5.0)'))
ERROR:telegram.ext.dispatcher:No error handlers are registered, logging exception.
Traceback (most recent call last):
  File "/Users/macbook/Library/Python/3.9/lib/python/site-packages/telegram/vendor/ptb_urllib3/urllib3/connection.py", line 140, in _new_conn
    conn = connection.create_connection(
  File "/Users/macbook/Library/Python/3.9/lib/python/site-packages/telegram/vendor/ptb_urllib3/urllib3/util/connection.py", line 83, in create_connection
    raise err
  File "/Users/macbook/Library/Python/3.9/lib/python/site-packages/telegram/vendor/ptb_urllib3/urllib3/util/connection.py", line 73, in create_connection
    sock.connect(sa)
socket.timeout: timed out

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/Users/macbook/Library/Python/3.9/lib/python/site-packages/telegram/vendor/ptb_urllib3/urllib3/connectionpool.py", line 614, in urlopen
    httplib_response = self._make_request(conn, method, url,
  File "/Users/macbook/Library/Python/3.9/lib/python/site-packages/telegram/vendor/ptb_urllib3/urllib3/connectionpool.py", line 360, in _make_request
    self._validate_conn(conn)
  File "/Users/macbook/Library/Python/3.9/lib/python/site-packages/telegram/vendor/ptb_urllib3/urllib3/connectionpool.py", line 857, in _validate_conn
    super(HTTPSConnectionPool, self)._validate_conn(conn)
  File "/Users/macbook/Library/Python/3.9/lib/python/site-packages/telegram/vendor/ptb_urllib3/urllib3/connectionpool.py", line 289, in _validate_conn
    conn.connect()
  File "/Users/macbook/Library/Python/3.9/lib/python/site-packages/telegram/vendor/ptb_urllib3/urllib3/connection.py", line 284, in connect
    conn = self._new_conn()
  File "/Users/macbook/Library/Python/3.9/lib/python/site-packages/telegram/vendor/ptb_urllib3/urllib3/connection.py", line 144, in _new_conn
    raise ConnectTimeoutError(
telegram.vendor.ptb_urllib3.urllib3.exceptions.ConnectTimeoutError: (<telegram.vendor.ptb_urllib3.urllib3.connection.VerifiedHTTPSConnection object at 0x10216beb0>, 'Connection to api.telegram.org timed out. (connect timeout=5.0)')

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/Users/macbook/Library/Python/3.9/lib/python/site-packages/telegram/utils/request.py", line 259, in _request_wrapper
    resp = self._con_pool.request(*args, **kwargs)
  File "/Users/macbook/Library/Python/3.9/lib/python/site-packages/telegram/vendor/ptb_urllib3/urllib3/request.py", line 68, in request
    return self.request_encode_body(method, url, fields=fields,
  File "/Users/macbook/Library/Python/3.9/lib/python/site-packages/telegram/vendor/ptb_urllib3/urllib3/request.py", line 148, in request_encode_body
    return self.urlopen(method, url, **extra_kw)
  File "/Users/macbook/Library/Python/3.9/lib/python/site-packages/telegram/vendor/ptb_urllib3/urllib3/poolmanager.py", line 244, in urlopen
    response = conn.urlopen(method, u.request_uri, **kw)
  File "/Users/macbook/Library/Python/3.9/lib/python/site-packages/telegram/vendor/ptb_urllib3/urllib3/connectionpool.py", line 691, in urlopen
    return self.urlopen(method, url, body, headers, retries,
  File "/Users/macbook/Library/Python/3.9/lib/python/site-packages/telegram/vendor/ptb_urllib3/urllib3/connectionpool.py", line 691, in urlopen
    return self.urlopen(method, url, body, headers, retries,
  File "/Users/macbook/Library/Python/3.9/lib/python/site-packages/telegram/vendor/ptb_urllib3/urllib3/connectionpool.py", line 691, in urlopen
    return self.urlopen(method, url, body, headers, retries,
  File "/Users/macbook/Library/Python/3.9/lib/python/site-packages/telegram/vendor/ptb_urllib3/urllib3/connectionpool.py", line 665, in urlopen
    retries = retries.increment(method, url, error=e, _pool=self,
  File "/Users/macbook/Library/Python/3.9/lib/python/site-packages/telegram/vendor/ptb_urllib3/urllib3/util/retry.py", line 376, in increment
    raise MaxRetryError(_pool, url, error or ResponseError(cause))
telegram.vendor.ptb_urllib3.urllib3.exceptions.MaxRetryError: HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot8566470882:AAFjaELFYcGKXEvP_-q-x7MxghYl0BlNBHw/getUpdates (Caused by ConnectTimeoutError(<telegram.vendor.ptb_urllib3.urllib3.connection.VerifiedHTTPSConnection object at 0x10216beb0>, 'Connection to api.telegram.org timed out. (connect timeout=5.0)'))

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "/Users/macbook/Library/Python/3.9/lib/python/site-packages/telegram/ext/updater.py", line 651, in _network_loop_retry
    if not action_cb():
  File "/Users/macbook/Library/Python/3.9/lib/python/site-packages/telegram/ext/updater.py", line 602, in polling_action_cb
    updates = self.bot.get_updates(
  File "/Users/macbook/Library/Python/3.9/lib/python/site-packages/telegram/ext/extbot.py", line 228, in get_updates
    updates = super().get_updates(
  File "/Users/macbook/Library/Python/3.9/lib/python/site-packages/telegram/bot.py", line 134, in decorator
    result = func(*args, **kwargs)
  File "/Users/macbook/Library/Python/3.9/lib/python/site-packages/telegram/bot.py", line 3140, in get_updates
    self._post(
  File "/Users/macbook/Library/Python/3.9/lib/python/site-packages/telegram/bot.py", line 299, in _post
    return self.request.post(
  File "/Users/macbook/Library/Python/3.9/lib/python/site-packages/telegram/utils/request.py", line 361, in post
    result = self._request_wrapper(
  File "/Users/macbook/Library/Python/3.9/lib/python/site-packages/telegram/utils/request.py", line 265, in _request_wrapper
    raise NetworkError(f'urllib3 HTTPError {error}') from error
telegram.error.NetworkError: urllib3 HTTPError HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot8566470882:AAFjaELFYcGKXEvP_-q-x7MxghYl0BlNBHw/getUpdates (Caused by ConnectTimeoutError(<telegram.vendor.ptb_urllib3.urllib3.connection.VerifiedHTTPSConnection object at 0x10216beb0>, 'Connection to api.telegram.org timed out. (connect timeout=5.0)'))
INFO:apscheduler.executors.default:Running job "main.<locals>.<lambda> (trigger: interval[0:00:45], next run at: 2026-02-06 03:07:28 CET)" (scheduled at 2026-02-06 03:06:43.568934+01:00)
ERROR:__main__:Check slots error: HTTPSConnectionPool(host='icp.administracionelectronica.gob.es', port=443): Max retries exceeded with url: /icpplus/index.html (Caused by NewConnectionError("HTTPSConnection(host='icp.administracionelectronica.gob.es', port=443): Failed to establish a new connection: [Errno 60] Operation timed out"))
INFO:apscheduler.executors.default:Job "main.<locals>.<lambda> (trigger: interval[0:00:45], next run at: 2026-02-06 03:07:28 CET)" executed successfully
WARNING:telegram.vendor.ptb_urllib3.urllib3.connectionpool:Retrying (Retry(total=2, connect=None, read=None, redirect=None)) after connection broken by 'ConnectTimeoutError(<telegram.vendor.ptb_urllib3.urllib3.connection.VerifiedHTTPSConnection object at 0x102183160>, 'Connection to api.telegram.org timed out. (connect timeout=5.0)')': /bot8566470882:AAFjaELFYcGKXEvP_-q-x7MxghYl0BlNBHw/getUpdates
WARNING:telegram.vendor.ptb_urllib3.urllib3.connectionpool:Retrying (Retry(total=1, connect=None, read=None, redirect=None)) after connection broken by 'ConnectTimeoutError(<telegram.vendor.ptb_urllib3.urllib3.connection.VerifiedHTTPSConnection object at 0x1023babb0>, 'Connection to api.telegram.org timed out. (connect timeout=5.0)')': /bot8566470882:AAFjaELFYcGKXEvP_-q-x7MxghYl0BlNBHw/getUpdates
WARNING:telegram.vendor.ptb_urllib3.urllib3.connectionpool:Retrying (Retry(total=0, connect=None, read=None, redirect=None)) after connection broken by 'ConnectTimeoutError(<telegram.vendor.ptb_urllib3.urllib3.connection.VerifiedHTTPSConnection object at 0x1023ba2e0>, 'Connection to api.telegram.org timed out. (connect timeout=5.0)')': /bot8566470882:AAFjaELFYcGKXEvP_-q-x7MxghYl0BlNBHw/getUpdates
WARNING:apscheduler.executors.default:Run time of job "main.<locals>.<lambda> (trigger: interval[0:00:45], next run at: 2026-02-06 05:09:43 CET)" was missed by 0:00:35.676048
ERROR:telegram.ext.updater:Error while getting Updates: urllib3 HTTPError HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot8566470882:AAFjaELFYcGKXEvP_-q-x7MxghYl0BlNBHw/getUpdates (Caused by ConnectTimeoutError(<telegram.vendor.ptb_urllib3.urllib3.connection.VerifiedHTTPSConnection object at 0x1023ba100>, 'Connection to api.telegram.org timed out. (connect timeout=5.0)'))
ERROR:telegram.ext.dispatcher:No error handlers are registered, logging exception.
Traceback (most recent call last):
  File "/Users/macbook/Library/Python/3.9/lib/python/site-packages/telegram/vendor/ptb_urllib3/urllib3/connection.py", line 140, in _new_conn
    conn = connection.create_connection(
  File "/Users/macbook/Library/Python/3.9/lib/python/site-packages/telegram/vendor/ptb_urllib3/urllib3/util/connection.py", line 83, in create_connection
    raise err
  File "/Users/macbook/Library/Python/3.9/lib/python/site-packages/telegram/vendor/ptb_urllib3/urllib3/util/connection.py", line 73, in create_connection
    sock.connect(sa)
socket.timeout: timed out

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/Users/macbook/Library/Python/3.9/lib/python/site-packages/telegram/vendor/ptb_urllib3/urllib3/connectionpool.py", line 614, in urlopen
    httplib_response = self._make_request(conn, method, url,
  File "/Users/macbook/Library/Python/3.9/lib/python/site-packages/telegram/vendor/ptb_urllib3/urllib3/connectionpool.py", line 360, in _make_request
    self._validate_conn(conn)
  File "/Users/macbook/Library/Python/3.9/lib/python/site-packages/telegram/vendor/ptb_urllib3/urllib3/connectionpool.py", line 857, in _validate_conn
    super(HTTPSConnectionPool, self)._validate_conn(conn)
  File "/Users/macbook/Library/Python/3.9/lib/python/site-packages/telegram/vendor/ptb_urllib3/urllib3/connectionpool.py", line 289, in _validate_conn
    conn.connect()
  File "/Users/macbook/Library/Python/3.9/lib/python/site-packages/telegram/vendor/ptb_urllib3/urllib3/connection.py", line 284, in connect
    conn = self._new_conn()
  File "/Users/macbook/Library/Python/3.9/lib/python/site-packages/telegram/vendor/ptb_urllib3/urllib3/connection.py", line 144, in _new_conn
    raise ConnectTimeoutError(
telegram.vendor.ptb_urllib3.urllib3.exceptions.ConnectTimeoutError: (<telegram.vendor.ptb_urllib3.urllib3.connection.VerifiedHTTPSConnection object at 0x1023ba100>, 'Connection to api.telegram.org timed out. (connect timeout=5.0)')

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/Users/macbook/Library/Python/3.9/lib/python/site-packages/telegram/utils/request.py", line 259, in _request_wrapper
    resp = self._con_pool.request(*args, **kwargs)
  File "/Users/macbook/Library/Python/3.9/lib/python/site-packages/telegram/vendor/ptb_urllib3/urllib3/request.py", line 68, in request
    return self.request_encode_body(method, url, fields=fields,
  File "/Users/macbook/Library/Python/3.9/lib/python/site-packages/telegram/vendor/ptb_urllib3/urllib3/request.py", line 148, in request_encode_body
    return self.urlopen(method, url, **extra_kw)
  File "/Users/macbook/Library/Python/3.9/lib/python/site-packages/telegram/vendor/ptb_urllib3/urllib3/poolmanager.py", line 244, in urlopen
    response = conn.urlopen(method, u.request_uri, **kw)
  File "/Users/macbook/Library/Python/3.9/lib/python/site-packages/telegram/vendor/ptb_urllib3/urllib3/connectionpool.py", line 691, in urlopen
    return self.urlopen(method, url, body, headers, retries,
  File "/Users/macbook/Library/Python/3.9/lib/python/site-packages/telegram/vendor/ptb_urllib3/urllib3/connectionpool.py", line 691, in urlopen
    return self.urlopen(method, url, body, headers, retries,
  File "/Users/macbook/Library/Python/3.9/lib/python/site-packages/telegram/vendor/ptb_urllib3/urllib3/connectionpool.py", line 691, in urlopen
    return self.urlopen(method, url, body, headers, retries,
  File "/Users/macbook/Library/Python/3.9/lib/python/site-packages/telegram/vendor/ptb_urllib3/urllib3/connectionpool.py", line 665, in urlopen
    retries = retries.increment(method, url, error=e, _pool=self,
  File "/Users/macbook/Library/Python/3.9/lib/python/site-packages/telegram/vendor/ptb_urllib3/urllib3/util/retry.py", line 376, in increment
    raise MaxRetryError(_pool, url, error or ResponseError(cause))
telegram.vendor.ptb_urllib3.urllib3.exceptions.MaxRetryError: HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot8566470882:AAFjaELFYcGKXEvP_-q-x7MxghYl0BlNBHw/getUpdates (Caused by ConnectTimeoutError(<telegram.vendor.ptb_urllib3.urllib3.connection.VerifiedHTTPSConnection object at 0x1023ba100>, 'Connection to api.telegram.org timed out. (connect timeout=5.0)'))
